,iteration,expected_reward,sub_opt_gap,opt_action_pr,algo,env_name,instance_number,run_number
0,0,0.4532215225935232,0.4764365482664553,0.16666666666666666,linear_pg,Random d=2,0,0
1,10000,0.9202603875238243,0.00939768333615396,0.9522363838728021,linear_pg,Random d=2,0,0
2,20000,0.9250131809184902,0.004644889941488236,0.9764581874511167,linear_pg,Random d=2,0,0
3,30000,0.926599202662146,0.003058868197832395,0.9845155040451856,linear_pg,Random d=2,0,0
4,40000,0.9273839186869457,0.002274152173032629,0.9884953176665898,linear_pg,Random d=2,0,0
5,50000,0.9278503556635276,0.0018077151964508123,0.9908586060157006,linear_pg,Random d=2,0,0
6,60000,0.9281589566513295,0.0014991142086488755,0.9924211929558399,linear_pg,Random d=2,0,0
7,70000,0.9283780288407363,0.0012800420192419757,0.9935299606032837,linear_pg,Random d=2,0,0
8,80000,0.9285414995673347,0.0011165712926437055,0.9943570464268585,linear_pg,Random d=2,0,0
9,90000,0.9286681036117241,0.0009899672482542156,0.9949974425856776,linear_pg,Random d=2,0,0
10,100000,0.9287690215391783,0.0008890493208001408,0.995507809992579,linear_pg,Random d=2,0,0
11,110000,0.928851334478418,0.000806736381560446,0.9959240201054405,linear_pg,Random d=2,0,0
12,120000,0.9289197433086543,0.0007383275513241773,0.9962698788639435,linear_pg,Random d=2,0,0
13,130000,0.9289774902806437,0.0006805805793348179,0.9965618011185435,linear_pg,Random d=2,0,0
14,140000,0.929026883510927,0.0006311873490514513,0.9968114697706952,linear_pg,Random d=2,0,0
15,150000,0.9290696105010873,0.0005884603588911676,0.9970274247494239,linear_pg,Random d=2,0,0
16,160000,0.9291069334146144,0.0005511374453641322,0.9972160524271054,linear_pg,Random d=2,0,0
17,170000,0.9291398150339447,0.0005182558260337637,0.9973822236517681,linear_pg,Random d=2,0,0
18,180000,0.9291690024878969,0.0004890683720815263,0.9975297177747817,linear_pg,Random d=2,0,0
19,190000,0.9291950843852333,0.00046298647474503455,0.9976615119421606,linear_pg,Random d=2,0,0
20,200000,0.929218530708871,0.00043954015110739497,0.9977799830618772,linear_pg,Random d=2,0,0
21,210000,0.9292397212460908,0.00041834961388770075,0.9978870517123158,linear_pg,Random d=2,0,0
22,220000,0.9292589662207171,0.00039910463926123597,0.9979842865645524,linear_pg,Random d=2,0,0
23,230000,0.92927652151249,0.0003815493474885458,0.9980729814003395,linear_pg,Random d=2,0,0
24,240000,0.929292600050234,0.0003654708097443774,0.9981542127612171,linear_pg,Random d=2,0,0
25,250000,0.9293073804554945,0.00035069040448394364,0.9982288836806572,linear_pg,Random d=2,0,0
26,260000,0.9293210136805282,0.00033705717945017383,0.9982977572657,linear_pg,Random d=2,0,0
27,270000,0.929333628163189,0.0003244426967893307,0.9983614827733349,linear_pg,Random d=2,0,0
28,280000,0.9293453338712693,0.0003127369887092341,0.9984206160675504,linear_pg,Random d=2,0,0
29,290000,0.9293562255056508,0.0003018453543276447,0.9984756358203268,linear_pg,Random d=2,0,0
30,300000,0.92936638505948,0.0002916858004984836,0.9985269564546356,linear_pg,Random d=2,0,0
31,310000,0.9293758838794552,0.00028218698052319896,0.9985749385687629,linear_pg,Random d=2,0,0
32,320000,0.9293847843386575,0.0002732865213210282,0.9986198973956276,linear_pg,Random d=2,0,0
33,330000,0.929393141203696,0.00026492965628254834,0.998662109715929,linear_pg,Random d=2,0,0
34,340000,0.929401002759395,0.0002570681005835435,0.9987018195449779,linear_pg,Random d=2,0,0
35,350000,0.9294084117397308,0.0002496591202475809,0.9987392428396402,linear_pg,Random d=2,0,0
36,360000,0.9294154061028602,0.00024266475711806827,0.9987745714168118,linear_pg,Random d=2,0,0
37,370000,0.929422019679868,0.00023605118011043756,0.9988079762332914,linear_pg,Random d=2,0,0
38,380000,0.9294282827205956,0.0002297881393829267,0.9988396101452215,linear_pg,Random d=2,0,0
39,390000,0.9294342223551042,0.00022384850487418796,0.9988696102409307,linear_pg,Random d=2,0,0
40,400000,0.9294398629856009,0.00021820787437750933,0.9988980998221691,linear_pg,Random d=2,0,0
41,410000,0.9294452266207454,0.00021284423923297713,0.9989251900940281,linear_pg,Random d=2,0,0
42,420000,0.929450333161987,0.0002077376979915247,0.9989509816123119,linear_pg,Random d=2,0,0
43,430000,0.9294552006497658,0.00020287021021257737,0.9989755655280128,linear_pg,Random d=2,0,0
44,440000,0.9294598454759999,0.00019822538397849584,0.9989990246613131,linear_pg,Random d=2,0,0
45,450000,0.9294642825681094,0.00019378829186900493,0.9990214344317331,linear_pg,Random d=2,0,0
46,460000,0.929468525548942,0.0001895453110363923,0.9990428636664198,linear_pg,Random d=2,0,0
47,470000,0.9294725868761906,0.00018548398378788954,0.9990633753047895,linear_pg,Random d=2,0,0
48,480000,0.9294764779643133,0.00018159289566511123,0.9990830270147089,linear_pg,Random d=2,0,0
49,490000,0.9294802092914618,0.00017786156851662315,0.9991018717328981,linear_pg,Random d=2,0,0
50,500000,0.9294837904935249,0.00017428036645355976,0.9991199581402099,linear_pg,Random d=2,0,0
51,510000,0.9294872304470633,0.000170840412915029,0.9991373310807566,linear_pg,Random d=2,0,0
52,520000,0.9294905373426396,0.00016753351733877613,0.9991540319324778,linear_pg,Random d=2,0,0
53,530000,0.9294937187498071,0.0001643521101712474,0.999170098935578,linear_pg,Random d=2,0,0
54,540000,0.9294967816748568,0.00016128918512159176,0.9991855674843292,linear_pg,Random d=2,0,0
55,550000,0.9294997326122355,0.0001583382477430127,0.9992004703869077,linear_pg,Random d=2,0,0
56,560000,0.9295025775904333,0.0001554932695451913,0.9992148380972797,linear_pg,Random d=2,0,0
57,570000,0.9295053222130266,0.00015274864695173794,0.999228698922585,linear_pg,Random d=2,0,0
58,580000,0.9295079716954553,0.00015009916452305252,0.9992420792089799,linear_pg,Random d=2,0,0
59,590000,0.9295105308980464,0.0001475399619321018,0.9992550035085083,linear_pg,Random d=2,0,0
60,600000,0.929513004355725,0.00014506650425341686,0.9992674947292239,linear_pg,Random d=2,0,0
61,610000,0.9295153963047906,0.00014267455518786115,0.999279574270487,linear_pg,Random d=2,0,0
62,620000,0.9295177107070932,0.0001403601528851663,0.9992912621451214,linear_pg,Random d=2,0,0
63,630000,0.9295199512718989,0.0001381195880795285,0.999302577089893,linear_pg,Random d=2,0,0
64,640000,0.9295221214756976,0.00013594938428078166,0.9993135366655931,linear_pg,Random d=2,0,0
65,650000,0.9295242245801761,0.000133846279802256,0.9993241573478483,linear_pg,Random d=2,0,0
66,660000,0.9295262636485525,0.00013180721142596146,0.9993344546096478,linear_pg,Random d=2,0,0
67,670000,0.9295282415604411,0.00012982929953739308,0.999344442996451,linear_pg,Random d=2,0,0
68,680000,0.9295301610254026,0.00012790983457578126,0.9993541361946461,linear_pg,Random d=2,0,0
69,690000,0.9295320245953114,0.00012604626466707037,0.9993635470940336,linear_pg,Random d=2,0,0
70,700000,0.9295338346756595,0.00012423618431895662,0.9993726878449377,linear_pg,Random d=2,0,0
71,710000,0.9295355935359008,0.00012247732407769972,0.9993815699104704,linear_pg,Random d=2,0,0
72,720000,0.9295373033189327,0.00012076754104576286,0.9993902041144307,linear_pg,Random d=2,0,0
73,730000,0.9295389660497948,0.00011910481018361593,0.9993986006852499,linear_pg,Random d=2,0,0
74,740000,0.9295405836436582,0.00011748721632023696,0.9994067692963617,linear_pg,Random d=2,0,0
75,750000,0.9295421579131766,0.00011591294680173028,0.9994147191033347,linear_pg,Random d=2,0,0
