,iteration,expected_reward,sub_opt_gap,opt_action_pr,algo,env_name,instance_number,run_number
0,0,0.045823979428776744,0.05417602057122326,0.16666666666666666,linear_spg_eta=100.0,Gaussian (hard),0,0
1,10000,0.09999997026210383,2.9737896183738047e-08,0.9999993399340361,linear_spg_eta=100.0,Gaussian (hard),0,0
2,20000,0.09999997151070687,2.8489293140707034e-08,0.9999993677289006,linear_spg_eta=100.0,Gaussian (hard),0,0
3,30000,0.09999997264811451,2.735188548627457e-08,0.9999993930455671,linear_spg_eta=100.0,Gaussian (hard),0,0
4,40000,0.09999997370233621,2.629766377817696e-08,0.9999994165080769,linear_spg_eta=100.0,Gaussian (hard),0,0
5,50000,0.09999997469744186,2.5302558152757922e-08,0.9999994386525284,linear_spg_eta=100.0,Gaussian (hard),0,0
6,60000,0.09999997562084434,2.4379155674697668e-08,0.999999459199183,linear_spg_eta=100.0,Gaussian (hard),0,0
7,70000,0.09999997646398391,2.353601610033234e-08,0.9999994779580134,linear_spg_eta=100.0,Gaussian (hard),0,0
8,80000,0.0999999772595813,2.2740418713189438e-08,0.9999994956573656,linear_spg_eta=100.0,Gaussian (hard),0,0
9,90000,0.09999997799403508,2.2005964916769726e-08,0.9999995119949382,linear_spg_eta=100.0,Gaussian (hard),0,0
10,100000,0.0999999786894528,2.1310547199609792e-08,0.9999995274627574,linear_spg_eta=100.0,Gaussian (hard),0,0
11,110000,0.09999997933517056,2.0664829441115487e-08,0.9999995418238502,linear_spg_eta=100.0,Gaussian (hard),0,0
12,120000,0.0999999799506703,2.004932970850756e-08,0.9999995555116954,linear_spg_eta=100.0,Gaussian (hard),0,0
13,130000,0.09999998052028174,1.9479718257990022e-08,0.999999568177987,linear_spg_eta=100.0,Gaussian (hard),0,0
14,140000,0.0999999810650658,1.8934934204513385e-08,0.9999995802912108,linear_spg_eta=100.0,Gaussian (hard),0,0
15,150000,0.09999998157951752,1.8420482484929724e-08,0.9999995917290841,linear_spg_eta=100.0,Gaussian (hard),0,0
16,160000,0.09999998206893015,1.7931069846755397e-08,0.9999996026094109,linear_spg_eta=100.0,Gaussian (hard),0,0
17,170000,0.0999999825303829,1.746961711853748e-08,0.9999996128673689,linear_spg_eta=100.0,Gaussian (hard),0,0
18,180000,0.0999999829692023,1.7030797709693368e-08,0.9999996226214706,linear_spg_eta=100.0,Gaussian (hard),0,0
19,190000,0.0999999833882442,1.6611755798199593e-08,0.9999996319352806,linear_spg_eta=100.0,Gaussian (hard),0,0
20,200000,0.099999983782449,1.6217551008520492e-08,0.999999640696429,linear_spg_eta=100.0,Gaussian (hard),0,0
21,210000,0.09999998416004553,1.5839954472401654e-08,0.9999996490878821,linear_spg_eta=100.0,Gaussian (hard),0,0
