,iteration,expected_reward,sub_opt_gap,opt_action_pr,algo,env_name,instance_number,run_number
0,0,0.4791198971438837,0.2708801028561163,0.16666666666666666,linear_spg_eta=0.3,Bernoulli (easy),0,0
1,10000,0.7496385571798936,0.0003614428201064137,0.9984622146606202,linear_spg_eta=0.3,Bernoulli (easy),0,0
2,20000,0.7498153059846866,0.00018469401531330453,0.9992113857098286,linear_spg_eta=0.3,Bernoulli (easy),0,0
3,30000,0.749841509059091,0.0001584909409089832,0.999324008219839,linear_spg_eta=0.3,Bernoulli (easy),0,0
4,40000,0.7498313387209383,0.0001686612790616475,0.9992841678903837,linear_spg_eta=0.3,Bernoulli (easy),0,0
5,50000,0.74989403939264,0.00010596060735998964,0.9995486235909496,linear_spg_eta=0.3,Bernoulli (easy),0,0
6,60000,0.749921655090202,7.83449097978891e-05,0.9996666939507464,linear_spg_eta=0.3,Bernoulli (easy),0,0
7,70000,0.7499371275500449,6.287244995498698e-05,0.9997320880818295,linear_spg_eta=0.3,Bernoulli (easy),0,0
8,80000,0.7498858679985309,0.00011413200146913072,0.9995148207957385,linear_spg_eta=0.3,Bernoulli (easy),0,0
9,90000,0.7499304323597723,6.95676402276725e-05,0.9997039958253685,linear_spg_eta=0.3,Bernoulli (easy),0,0
10,100000,0.7499418797564738,5.812024352633454e-05,0.9997523245364601,linear_spg_eta=0.3,Bernoulli (easy),0,0
11,110000,0.7499561387205319,4.386127946805658e-05,0.9998130393721112,linear_spg_eta=0.3,Bernoulli (easy),0,0
12,120000,0.7499587671006013,4.123289939872684e-05,0.9998240150504653,linear_spg_eta=0.3,Bernoulli (easy),0,0
13,130000,0.7499665392272166,3.34607727834204e-05,0.9998571738786214,linear_spg_eta=0.3,Bernoulli (easy),0,0
14,140000,0.7499609876774319,3.901232256812609e-05,0.9998335588432452,linear_spg_eta=0.3,Bernoulli (easy),0,0
15,150000,0.7499679411839011,3.2058816099006885e-05,0.9998632125350772,linear_spg_eta=0.3,Bernoulli (easy),0,0
